,context,duration,end_time,request_no,simulation_name,start_time,status
717,USER,5254,2018-06-17 20:05:28.392,95,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.138,END
718,USER,5240,2018-06-17 20:05:28.395,125,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.155,END
719,USER,5306,2018-06-17 20:05:28.396,46,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.090,END
720,USER,5396,2018-06-17 20:05:28.407,4,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.011,END
721,USER,5236,2018-06-17 20:05:28.418,170,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.182,END
722,USER,5281,2018-06-17 20:05:28.432,118,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.151,END
723,USER,5295,2018-06-17 20:05:28.440,108,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.145,END
724,USER,5431,2018-06-17 20:05:28.440,2,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.009,END
725,USER,5260,2018-06-17 20:05:28.452,187,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.192,END
726,USER,5369,2018-06-17 20:05:28.466,60,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.097,END
727,USER,5326,2018-06-17 20:05:28.468,102,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.142,END
728,USER,5347,2018-06-17 20:05:28.521,152,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.174,END
729,USER,5450,2018-06-17 20:05:28.541,48,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.091,END
730,USER,5475,2018-06-17 20:05:28.555,33,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.080,END
731,USER,5362,2018-06-17 20:05:28.557,193,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.195,END
732,USER,5409,2018-06-17 20:05:28.561,120,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.152,END
733,USER,5550,2018-06-17 20:05:28.579,17,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.029,END
734,USER,5501,2018-06-17 20:05:28.582,35,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.081,END
735,USER,5566,2018-06-17 20:05:28.590,15,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.024,END
736,USER,5483,2018-06-17 20:05:28.592,83,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.109,END
737,USER,5498,2018-06-17 20:05:28.599,67,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.101,END
738,USER,5423,2018-06-17 20:05:28.613,180,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.190,END
739,USER,5465,2018-06-17 20:05:28.632,139,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.167,END
740,USER,5304,2018-06-17 20:05:28.636,293,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.332,END
741,USER,5570,2018-06-17 20:05:28.655,40,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.085,END
742,USER,5278,2018-06-17 20:05:28.656,363,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.378,END
743,USER,5336,2018-06-17 20:05:28.679,333,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.343,END
744,USER,5406,2018-06-17 20:05:28.689,221,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.283,END
745,USER,5644,2018-06-17 20:05:28.719,28,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.075,END
746,USER,5578,2018-06-17 20:05:28.722,106,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.144,END
747,USER,5648,2018-06-17 20:05:28.730,37,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.082,END
748,USER,5440,2018-06-17 20:05:28.752,253,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.312,END
749,USER,5643,2018-06-17 20:05:28.756,93,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.113,END
750,USER,5603,2018-06-17 20:05:28.777,153,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.174,END
751,USER,5435,2018-06-17 20:05:28.779,337,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.344,END
752,USER,5752,2018-06-17 20:05:28.782,18,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.030,END
753,USER,5768,2018-06-17 20:05:28.782,7,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.014,END
754,USER,5442,2018-06-17 20:05:28.786,338,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.344,END
755,USER,5406,2018-06-17 20:05:28.787,371,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.381,END
756,USER,5477,2018-06-17 20:05:28.798,269,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.321,END
757,USER,5747,2018-06-17 20:05:28.811,27,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.064,END
758,USER,5635,2018-06-17 20:05:28.812,159,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.177,END
759,USER,5808,2018-06-17 20:05:28.821,6,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.013,END
760,USER,5536,2018-06-17 20:05:28.821,225,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.285,END
761,USER,5627,2018-06-17 20:05:28.825,200,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.198,END
762,USER,5720,2018-06-17 20:05:28.833,92,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.113,END
763,USER,5696,2018-06-17 20:05:28.842,110,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.146,END
764,USER,5511,2018-06-17 20:05:28.847,309,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.336,END
765,USER,5677,2018-06-17 20:05:28.872,192,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.195,END
766,USER,5532,2018-06-17 20:05:28.872,320,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.340,END
767,USER,5601,2018-06-17 20:05:28.881,213,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.280,END
768,USER,5693,2018-06-17 20:05:28.885,185,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.192,END
769,USER,5726,2018-06-17 20:05:28.895,142,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.169,END
770,USER,5560,2018-06-17 20:05:28.897,310,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.337,END
771,USER,5601,2018-06-17 20:05:28.904,227,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.303,END
772,USER,5564,2018-06-17 20:05:28.909,342,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.345,END
773,USER,5583,2018-06-17 20:05:28.911,279,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.328,END
774,USER,5823,2018-06-17 20:05:28.927,73,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.104,END
775,USER,5752,2018-06-17 20:05:28.933,169,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.181,END
776,USER,5826,2018-06-17 20:05:28.935,84,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.109,END
777,USER,5837,2018-06-17 20:05:28.949,91,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.112,END
778,USER,5606,2018-06-17 20:05:28.951,343,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.345,END
779,USER,5654,2018-06-17 20:05:28.959,232,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.305,END
780,USER,5619,2018-06-17 20:05:28.962,332,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.343,END
781,USER,5813,2018-06-17 20:05:28.968,126,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.155,END
782,USER,5820,2018-06-17 20:05:28.970,116,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.150,END
783,USER,5625,2018-06-17 20:05:28.970,341,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.345,END
784,USER,5779,2018-06-17 20:05:28.975,195,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.196,END
785,USER,5806,2018-06-17 20:05:28.987,168,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.181,END
786,USER,5897,2018-06-17 20:05:28.988,47,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.091,END
787,USER,5816,2018-06-17 20:05:28.995,163,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.179,END
788,USER,5891,2018-06-17 20:05:28.998,80,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.107,END
789,USER,5914,2018-06-17 20:05:29.010,57,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.096,END
790,USER,5677,2018-06-17 20:05:29.013,307,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.336,END
791,USER,5921,2018-06-17 20:05:29.014,51,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.093,END
792,USER,5930,2018-06-17 20:05:29.016,41,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.086,END
793,USER,6056,2018-06-17 20:05:29.018,1,Slim Categorization Coldstart-scenario,2018-06-17 20:05:22.962,END
794,USER,5714,2018-06-17 20:05:29.027,254,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.313,END
795,USER,5720,2018-06-17 20:05:29.028,242,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.308,END
796,USER,5756,2018-06-17 20:05:29.028,205,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.272,END
797,USER,5834,2018-06-17 20:05:29.030,196,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.196,END
798,USER,5869,2018-06-17 20:05:29.034,135,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.165,END
799,USER,5864,2018-06-17 20:05:29.051,173,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.187,END
800,USER,5667,2018-06-17 20:05:29.055,392,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.388,END
801,USER,5872,2018-06-17 20:05:29.069,198,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.197,END
802,USER,5769,2018-06-17 20:05:29.076,238,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.307,END
803,USER,5746,2018-06-17 20:05:29.083,312,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.337,END
804,USER,5891,2018-06-17 20:05:29.088,199,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.197,END
805,USER,5768,2018-06-17 20:05:29.090,271,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.322,END
806,USER,5786,2018-06-17 20:05:29.093,237,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.307,END
807,USER,5762,2018-06-17 20:05:29.097,304,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.335,END
808,USER,5959,2018-06-17 20:05:29.102,103,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.143,END
809,USER,5958,2018-06-17 20:05:29.105,112,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.147,END
810,USER,5927,2018-06-17 20:05:29.113,172,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.186,END
811,USER,6025,2018-06-17 20:05:29.117,49,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.092,END
812,USER,5833,2018-06-17 20:05:29.117,223,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.284,END
813,USER,5816,2018-06-17 20:05:29.119,228,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.303,END
814,USER,5973,2018-06-17 20:05:29.121,113,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.148,END
815,USER,5852,2018-06-17 20:05:29.121,202,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.269,END
816,USER,5786,2018-06-17 20:05:29.123,311,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.337,END
817,USER,5927,2018-06-17 20:05:29.125,201,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.198,END
818,USER,5798,2018-06-17 20:05:29.136,313,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.338,END
819,USER,5989,2018-06-17 20:05:29.141,119,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.152,END
820,USER,5831,2018-06-17 20:05:29.149,262,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.318,END
821,USER,5805,2018-06-17 20:05:29.150,340,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.345,END
822,USER,5881,2018-06-17 20:05:29.157,207,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.276,END
823,USER,6065,2018-06-17 20:05:29.159,53,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.094,END
824,USER,6006,2018-06-17 20:05:29.162,127,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.156,END
825,USER,5779,2018-06-17 20:05:29.163,381,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.384,END
826,USER,5970,2018-06-17 20:05:29.163,188,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.193,END
827,USER,5888,2018-06-17 20:05:29.169,217,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.281,END
828,USER,5981,2018-06-17 20:05:29.177,197,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.196,END
829,USER,5804,2018-06-17 20:05:29.178,351,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.374,END
830,USER,6021,2018-06-17 20:05:29.178,128,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.157,END
831,USER,5909,2018-06-17 20:05:29.187,210,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.278,END
832,USER,5996,2018-06-17 20:05:29.187,184,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.191,END
833,USER,5813,2018-06-17 20:05:29.192,367,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.379,END
834,USER,6010,2018-06-17 20:05:29.192,171,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.182,END
835,USER,5849,2018-06-17 20:05:29.196,350,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.347,END
836,USER,5894,2018-06-17 20:05:29.204,246,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.310,END
837,USER,6014,2018-06-17 20:05:29.204,182,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.190,END
838,USER,6043,2018-06-17 20:05:29.207,134,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.164,END
839,USER,6120,2018-06-17 20:05:29.225,75,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.105,END
840,USER,5941,2018-06-17 20:05:29.225,224,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.284,END
841,USER,6206,2018-06-17 20:05:29.225,10,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.019,END
842,USER,6033,2018-06-17 20:05:29.225,186,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.192,END
843,USER,6123,2018-06-17 20:05:29.231,81,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.108,END
844,USER,6096,2018-06-17 20:05:29.236,99,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.140,END
845,USER,6079,2018-06-17 20:05:29.238,133,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.159,END
846,USER,6056,2018-06-17 20:05:29.250,191,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.194,END
847,USER,6064,2018-06-17 20:05:29.252,175,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.188,END
848,USER,6180,2018-06-17 20:05:29.264,39,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.084,END
849,USER,6117,2018-06-17 20:05:29.266,115,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.149,END
850,USER,5890,2018-06-17 20:05:29.268,364,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.378,END
851,USER,5953,2018-06-17 20:05:29.269,258,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.316,END
852,USER,5998,2018-06-17 20:05:29.278,215,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.280,END
853,USER,6105,2018-06-17 20:05:29.281,158,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.176,END
854,USER,5976,2018-06-17 20:05:29.282,236,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.306,END
855,USER,5964,2018-06-17 20:05:29.283,263,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.319,END
856,USER,5963,2018-06-17 20:05:29.295,295,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.332,END
857,USER,5916,2018-06-17 20:05:29.296,369,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.380,END
858,USER,6206,2018-06-17 20:05:29.304,62,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.098,END
859,USER,6167,2018-06-17 20:05:29.325,129,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.158,END
860,USER,6045,2018-06-17 20:05:29.326,216,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.281,END
861,USER,5964,2018-06-17 20:05:29.343,366,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.379,END
862,USER,6039,2018-06-17 20:05:29.359,266,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.320,END
863,USER,6196,2018-06-17 20:05:29.385,178,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.189,END
864,USER,6001,2018-06-17 20:05:29.387,385,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.386,END
865,USER,6292,2018-06-17 20:05:29.392,66,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.100,END
866,USER,6301,2018-06-17 20:05:29.408,79,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.107,END
867,USER,6292,2018-06-17 20:05:29.435,104,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.143,END
868,USER,6279,2018-06-17 20:05:29.458,164,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.179,END
869,USER,6277,2018-06-17 20:05:29.465,176,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.188,END
870,USER,6191,2018-06-17 20:05:29.468,208,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.277,END
871,USER,6314,2018-06-17 20:05:29.472,130,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.158,END
872,USER,6145,2018-06-17 20:05:29.488,335,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.343,END
873,USER,6302,2018-06-17 20:05:29.491,179,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.189,END
874,USER,6349,2018-06-17 20:05:29.495,109,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.146,END
875,USER,6314,2018-06-17 20:05:29.501,174,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.187,END
876,USER,6338,2018-06-17 20:05:29.508,144,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.170,END
877,USER,6232,2018-06-17 20:05:29.511,212,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.279,END
878,USER,6242,2018-06-17 20:05:29.553,249,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.311,END
879,USER,6271,2018-06-17 20:05:29.581,247,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.310,END
880,USER,6496,2018-06-17 20:05:29.590,54,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.094,END
881,USER,6409,2018-06-17 20:05:29.602,189,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.193,END
882,USER,6229,2018-06-17 20:05:29.609,368,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.380,END
883,USER,6448,2018-06-17 20:05:29.620,147,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.172,END
884,USER,6476,2018-06-17 20:05:29.623,111,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.147,END
885,USER,6492,2018-06-17 20:05:29.633,100,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.141,END
886,USER,6502,2018-06-17 20:05:29.655,122,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.153,END
887,USER,6492,2018-06-17 20:05:29.662,143,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.170,END
888,USER,6366,2018-06-17 20:05:29.696,288,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.330,END
889,USER,6508,2018-06-17 20:05:29.698,181,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.190,END
890,USER,6408,2018-06-17 20:05:29.718,248,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.310,END
891,USER,6433,2018-06-17 20:05:29.738,233,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.305,END
892,USER,6423,2018-06-17 20:05:29.756,297,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.333,END
893,USER,6658,2018-06-17 20:05:29.838,167,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.180,END
894,USER,6465,2018-06-17 20:05:29.849,382,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.384,END
895,USER,6716,2018-06-17 20:05:29.875,132,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.159,END
896,USER,6560,2018-06-17 20:05:29.891,292,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.331,END
897,USER,6562,2018-06-17 20:05:29.893,291,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.331,END
898,USER,6756,2018-06-17 20:05:29.907,117,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.151,END
899,USER,6763,2018-06-17 20:05:29.912,114,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.149,END
900,USER,6624,2018-06-17 20:05:29.928,229,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.304,END
901,USER,6757,2018-06-17 20:05:29.930,151,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.173,END
902,USER,6780,2018-06-17 20:05:29.934,124,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.154,END
903,USER,6814,2018-06-17 20:05:29.954,98,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.140,END
904,USER,6630,2018-06-17 20:05:29.957,278,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.327,END
905,USER,6806,2018-06-17 20:05:29.983,160,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.177,END
906,USER,6837,2018-06-17 20:05:29.991,123,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.154,END
907,USER,6645,2018-06-17 20:05:29.992,349,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.347,END
908,USER,6721,2018-06-17 20:05:30.054,296,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.333,END
909,USER,6764,2018-06-17 20:05:30.093,282,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.329,END
910,USER,6719,2018-06-17 20:05:30.106,387,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.387,END
911,USER,6732,2018-06-17 20:05:30.123,400,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.391,END
912,USER,6809,2018-06-17 20:05:30.136,277,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.327,END
913,USER,6837,2018-06-17 20:05:30.175,316,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.338,END
914,USER,6849,2018-06-17 20:05:30.182,299,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.333,END
915,USER,6858,2018-06-17 20:05:30.188,285,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.330,END
916,USER,6892,2018-06-17 20:05:30.232,323,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.340,END
917,USER,6920,2018-06-17 20:05:30.248,280,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.328,END
918,USER,6937,2018-06-17 20:05:30.271,301,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.334,END
919,USER,7173,2018-06-17 20:05:30.276,72,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.103,END
920,USER,6962,2018-06-17 20:05:30.304,329,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.342,END
921,USER,6970,2018-06-17 20:05:30.304,302,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.334,END
922,USER,6980,2018-06-17 20:05:30.316,308,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.336,END
923,USER,6993,2018-06-17 20:05:30.320,276,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.327,END
924,USER,7293,2018-06-17 20:05:30.370,30,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.077,END
925,USER,6992,2018-06-17 20:05:30.375,378,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.383,END
926,USER,6985,2018-06-17 20:05:30.375,399,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.390,END
927,USER,7121,2018-06-17 20:05:30.447,275,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.326,END
928,USER,7157,2018-06-17 20:05:30.483,274,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.326,END
929,USER,7113,2018-06-17 20:05:30.490,359,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.377,END
930,USER,7196,2018-06-17 20:05:30.529,298,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.333,END
931,USER,7353,2018-06-17 20:05:30.531,161,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.178,END
932,USER,7294,2018-06-17 20:05:30.574,214,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.280,END
933,USER,7273,2018-06-17 20:05:30.584,250,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.311,END
934,USER,7261,2018-06-17 20:05:30.592,289,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.331,END
935,USER,7423,2018-06-17 20:05:30.611,177,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.188,END
936,USER,7401,2018-06-17 20:05:30.683,219,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.282,END
937,USER,7354,2018-06-17 20:05:30.700,345,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.346,END
938,USER,7326,2018-06-17 20:05:30.715,395,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.389,END
939,USER,7342,2018-06-17 20:05:30.724,375,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.382,END
940,USER,6324,2018-06-17 20:05:30.770,443,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.446,END
941,USER,7427,2018-06-17 20:05:30.774,348,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.347,END
942,USER,7447,2018-06-17 20:05:30.776,283,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.329,END
943,USER,7408,2018-06-17 20:05:30.789,373,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.381,END
944,USER,7481,2018-06-17 20:05:30.816,305,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.335,END
945,USER,6380,2018-06-17 20:05:30.826,442,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.446,END
946,USER,7481,2018-06-17 20:05:30.857,356,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.376,END
947,USER,6439,2018-06-17 20:05:30.891,468,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.452,END
948,USER,7566,2018-06-17 20:05:30.905,317,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.339,END
949,USER,7593,2018-06-17 20:05:30.905,251,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.312,END
950,USER,6461,2018-06-17 20:05:30.907,440,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.446,END
951,USER,7659,2018-06-17 20:05:30.977,261,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.318,END
952,USER,7641,2018-06-17 20:05:30.979,315,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.338,END
